,Index,Rating
14512,14512,2
14513,14513,5
14514,14514,5
14515,14515,5
14516,14516,1
14517,14517,5
14518,14518,5
14519,14519,5
14520,14520,5
14521,14521,5
14522,14522,5
14523,14523,5
14524,14524,5
14525,14525,1
14526,14526,5
14527,14527,5
14528,14528,1
14529,14529,5
14530,14530,5
14531,14531,1
14532,14532,5
14533,14533,5
14534,14534,1
14535,14535,5
14536,14536,5
14537,14537,1
14538,14538,5
14539,14539,1
14540,14540,5
14541,14541,5
14542,14542,5
14543,14543,1
14544,14544,5
14545,14545,5
14546,14546,1
14547,14547,5
14548,14548,4
14549,14549,5
14550,14550,5
14551,14551,4
14552,14552,5
14553,14553,5
14554,14554,5
14555,14555,5
14556,14556,5
14557,14557,5
14558,14558,1
14559,14559,5
14560,14560,5
14561,14561,5
14562,14562,5
14563,14563,5
14564,14564,5
14565,14565,5
14566,14566,5
14567,14567,1
14568,14568,5
14569,14569,5
14570,14570,1
14571,14571,5
14572,14572,5
14573,14573,5
14574,14574,5
14575,14575,5
14576,14576,4
14577,14577,4
14578,14578,5
14579,14579,1
14580,14580,5
14581,14581,5
14582,14582,5
14583,14583,3
14584,14584,1
14585,14585,5
14586,14586,5
14587,14587,5
14588,14588,1
14589,14589,3
14590,14590,5
14591,14591,5
14592,14592,5
14593,14593,1
14594,14594,5
14595,14595,5
14596,14596,5
14597,14597,5
14598,14598,1
14599,14599,1
14600,14600,5
14601,14601,3
14602,14602,5
14603,14603,5
14604,14604,5
14605,14605,4
14606,14606,2
14607,14607,3
14608,14608,1
14609,14609,1
14610,14610,5
14611,14611,1
14612,14612,5
14613,14613,5
14614,14614,5
14615,14615,5
14616,14616,5
14617,14617,5
14618,14618,5
14619,14619,5
14620,14620,5
14621,14621,5
14622,14622,5
14623,14623,1
14624,14624,5
14625,14625,5
14626,14626,5
14627,14627,5
14628,14628,4
14629,14629,5
14630,14630,5
14631,14631,5
14632,14632,5
14633,14633,5
14634,14634,5
14635,14635,1
14636,14636,4
14637,14637,4
14638,14638,5
14639,14639,5
14640,14640,5
14641,14641,5
14642,14642,1
14643,14643,5
14644,14644,5
14645,14645,1
14646,14646,5
14647,14647,5
14648,14648,5
14649,14649,5
14650,14650,5
14651,14651,5
14652,14652,5
14653,14653,5
14654,14654,5
14655,14655,5
14656,14656,1
14657,14657,1
14658,14658,1
14659,14659,5
14660,14660,1
14661,14661,5
14662,14662,5
14663,14663,5
14664,14664,5
14665,14665,5
14666,14666,5
14667,14667,5
14668,14668,5
14669,14669,5
14670,14670,3
14671,14671,5
14672,14672,2
14673,14673,4
14674,14674,5
14675,14675,5
14676,14676,1
14677,14677,5
14678,14678,5
14679,14679,5
14680,14680,5
14681,14681,5
14682,14682,5
14683,14683,5
14684,14684,4
14685,14685,5
14686,14686,5
14687,14687,5
14688,14688,5
14689,14689,5
14690,14690,5
14691,14691,5
14692,14692,1
14693,14693,1
14694,14694,5
14695,14695,5
14696,14696,1
14697,14697,5
14698,14698,5
14699,14699,1
14700,14700,5
14701,14701,5
14702,14702,5
14703,14703,5
14704,14704,5
14705,14705,1
14706,14706,1
14707,14707,4
14708,14708,5
14709,14709,1
14710,14710,5
14711,14711,5
14712,14712,5
14713,14713,5
14714,14714,5
14715,14715,1
14716,14716,5
14717,14717,5
14718,14718,5
14719,14719,5
14720,14720,1
14721,14721,5
14722,14722,5
14723,14723,5
14724,14724,5
14725,14725,1
14726,14726,5
14727,14727,5
14728,14728,4
14729,14729,5
14730,14730,5
14731,14731,5
14732,14732,4
14733,14733,5
14734,14734,5
14735,14735,1
14736,14736,5
14737,14737,5
14738,14738,5
14739,14739,1
14740,14740,4
14741,14741,5
14742,14742,5
14743,14743,5
14744,14744,1
14745,14745,5
14746,14746,1
14747,14747,1
14748,14748,4
14749,14749,1
14750,14750,5
14751,14751,1
14752,14752,5
14753,14753,5
14754,14754,5
14755,14755,5
14756,14756,5
14757,14757,5
14758,14758,3
14759,14759,4
14760,14760,5
14761,14761,1
14762,14762,5
14763,14763,5
14764,14764,5
14765,14765,1
14766,14766,2
14767,14767,5
14768,14768,1
14769,14769,1
14770,14770,5
14771,14771,5
14772,14772,5
14773,14773,5
14774,14774,5
14775,14775,5
14776,14776,1
14777,14777,4
14778,14778,1
14779,14779,5
14780,14780,2
14781,14781,5
14782,14782,5
14783,14783,4
14784,14784,5
14785,14785,5
14786,14786,1
14787,14787,5
14788,14788,1
14789,14789,5
14790,14790,5
14791,14791,5
14792,14792,1
14793,14793,4
14794,14794,5
14795,14795,5
14796,14796,1
14797,14797,4
14798,14798,1
14799,14799,1
14800,14800,5
14801,14801,1
14802,14802,5
14803,14803,5
14804,14804,1
14805,14805,1
14806,14806,5
14807,14807,1
14808,14808,3
14809,14809,5
14810,14810,1
14811,14811,5
14812,14812,4
14813,14813,5
14814,14814,5
14815,14815,5
14816,14816,2
14817,14817,5
14818,14818,4
14819,14819,5
14820,14820,5
14821,14821,5
14822,14822,5
14823,14823,5
14824,14824,5
14825,14825,5
14826,14826,1
14827,14827,4
14828,14828,1
14829,14829,5
14830,14830,1
14831,14831,5
14832,14832,4
14833,14833,5
14834,14834,2
14835,14835,5
14836,14836,5
14837,14837,5
14838,14838,1
14839,14839,5
14840,14840,5
14841,14841,3
14842,14842,5
14843,14843,5
14844,14844,3
14845,14845,5
14846,14846,5
14847,14847,5
14848,14848,5
14849,14849,1
14850,14850,5
14851,14851,5
14852,14852,5
14853,14853,1
14854,14854,5
14855,14855,2
14856,14856,4
14857,14857,5
14858,14858,5
14859,14859,5
14860,14860,1
14861,14861,1
14862,14862,5
14863,14863,5
14864,14864,5
14865,14865,5
14866,14866,3
14867,14867,5
14868,14868,1
14869,14869,1
14870,14870,5
14871,14871,4
14872,14872,5
14873,14873,1
14874,14874,5
14875,14875,5
14876,14876,4
14877,14877,5
14878,14878,1
14879,14879,5
14880,14880,5
14881,14881,5
14882,14882,5
14883,14883,5
14884,14884,5
14885,14885,5
14886,14886,5
14887,14887,1
14888,14888,5
14889,14889,5
14890,14890,5
14891,14891,5
14892,14892,1
14893,14893,1
14894,14894,5
14895,14895,5
14896,14896,5
14897,14897,5
14898,14898,5
14899,14899,4
14900,14900,4
14901,14901,1
14902,14902,5
14903,14903,5
14904,14904,5
14905,14905,5
14906,14906,5
14907,14907,4
14908,14908,5
14909,14909,4
14910,14910,5
14911,14911,5
14912,14912,2
14913,14913,1
14914,14914,5
14915,14915,5
14916,14916,5
14917,14917,5
14918,14918,5
14919,14919,5
14920,14920,5
14921,14921,5
14922,14922,5
14923,14923,5
14924,14924,4
14925,14925,5
14926,14926,5
14927,14927,1
14928,14928,4
14929,14929,1
14930,14930,5
14931,14931,5
14932,14932,5
14933,14933,5
14934,14934,5
14935,14935,5
14936,14936,5
14937,14937,5
14938,14938,5
14939,14939,1
14940,14940,5
14941,14941,4
14942,14942,5
14943,14943,1
14944,14944,5
14945,14945,2
14946,14946,5
14947,14947,5
14948,14948,5
14949,14949,4
14950,14950,5
14951,14951,5
14952,14952,5
14953,14953,4
14954,14954,5
14955,14955,5
14956,14956,5
14957,14957,5
14958,14958,5
14959,14959,5
14960,14960,1
14961,14961,1
14962,14962,5
14963,14963,1
14964,14964,5
14965,14965,5
14966,14966,5
14967,14967,1
14968,14968,5
14969,14969,5
14970,14970,5
14971,14971,5
14972,14972,1
14973,14973,1
14974,14974,5
14975,14975,1
14976,14976,5
14977,14977,5
14978,14978,1
14979,14979,1
14980,14980,5
14981,14981,1
14982,14982,1
14983,14983,1
14984,14984,5
14985,14985,5
14986,14986,4
14987,14987,5
14988,14988,5
14989,14989,3
14990,14990,5
14991,14991,5
14992,14992,5
14993,14993,5
14994,14994,5
14995,14995,1
14996,14996,5
14997,14997,4
14998,14998,1
14999,14999,1
15000,15000,1
15001,15001,5
15002,15002,5
15003,15003,5
15004,15004,1
15005,15005,5
15006,15006,5
15007,15007,5
15008,15008,5
15009,15009,5
15010,15010,5
15011,15011,1
15012,15012,5
15013,15013,5
15014,15014,5
15015,15015,1
15016,15016,5
15017,15017,5
15018,15018,5
15019,15019,5
15020,15020,1
15021,15021,5
15022,15022,3
15023,15023,5
15024,15024,5
15025,15025,4
15026,15026,5
15027,15027,1
15028,15028,5
15029,15029,5
15030,15030,5
15031,15031,5
15032,15032,5
15033,15033,5
15034,15034,5
15035,15035,5
15036,15036,5
15037,15037,5
15038,15038,5
15039,15039,5
15040,15040,5
15041,15041,5
15042,15042,4
15043,15043,5
15044,15044,5
15045,15045,5
15046,15046,5
15047,15047,5
15048,15048,5
15049,15049,5
15050,15050,5
15051,15051,5
15052,15052,5
15053,15053,5
15054,15054,5
15055,15055,5
15056,15056,5
15057,15057,5
15058,15058,5
15059,15059,1
15060,15060,5
15061,15061,5
15062,15062,1
15063,15063,4
15064,15064,5
15065,15065,5
15066,15066,4
15067,15067,4
15068,15068,5
15069,15069,4
15070,15070,5
15071,15071,1
15072,15072,5
15073,15073,1
15074,15074,3
15075,15075,5
15076,15076,5
15077,15077,1
15078,15078,5
15079,15079,5
15080,15080,1
15081,15081,5
15082,15082,5
15083,15083,5
15084,15084,5
15085,15085,5
15086,15086,5
15087,15087,5
15088,15088,5
15089,15089,1
15090,15090,5
15091,15091,4
15092,15092,5
15093,15093,5
15094,15094,5
15095,15095,5
15096,15096,5
15097,15097,5
15098,15098,4
15099,15099,5
15100,15100,1
15101,15101,3
15102,15102,5
15103,15103,1
15104,15104,5
15105,15105,5
15106,15106,5
15107,15107,5
15108,15108,5
15109,15109,5
15110,15110,1
15111,15111,5
15112,15112,5
15113,15113,5
15114,15114,5
15115,15115,5
15116,15116,5
15117,15117,5
15118,15118,5
15119,15119,5
15120,15120,5
15121,15121,5
15122,15122,5
15123,15123,5
15124,15124,1
15125,15125,5
15126,15126,1
15127,15127,5
15128,15128,5
15129,15129,5
15130,15130,5
15131,15131,5
15132,15132,5
15133,15133,1
15134,15134,3
15135,15135,5
15136,15136,1
15137,15137,5
15138,15138,1
15139,15139,1
15140,15140,1
15141,15141,5
15142,15142,5
15143,15143,5
15144,15144,5
15145,15145,5
15146,15146,4
15147,15147,5
15148,15148,2
15149,15149,1
15150,15150,1
15151,15151,5
15152,15152,1
15153,15153,5
15154,15154,4
15155,15155,5
15156,15156,5
15157,15157,5
15158,15158,5
15159,15159,5
15160,15160,4
15161,15161,1
15162,15162,1
15163,15163,5
15164,15164,1
15165,15165,5
15166,15166,5
15167,15167,1
15168,15168,5
15169,15169,1
15170,15170,5
15171,15171,5
15172,15172,5
15173,15173,5
15174,15174,4
15175,15175,4
15176,15176,5
15177,15177,5
15178,15178,5
15179,15179,5
15180,15180,5
15181,15181,5
15182,15182,5
15183,15183,5
15184,15184,5
15185,15185,5
15186,15186,5
15187,15187,1
15188,15188,5
15189,15189,1
15190,15190,5
15191,15191,5
15192,15192,5
15193,15193,5
15194,15194,5
15195,15195,5
15196,15196,5
15197,15197,4
15198,15198,5
15199,15199,1
15200,15200,2
15201,15201,5
15202,15202,1
15203,15203,4
15204,15204,5
15205,15205,2
15206,15206,1
15207,15207,3
15208,15208,5
15209,15209,5
15210,15210,3
15211,15211,5
15212,15212,5
15213,15213,5
15214,15214,5
15215,15215,1
15216,15216,5
15217,15217,5
15218,15218,4
15219,15219,5
15220,15220,5
15221,15221,5
15222,15222,5
15223,15223,5
15224,15224,5
15225,15225,1
15226,15226,5
15227,15227,5
15228,15228,5
15229,15229,1
15230,15230,5
15231,15231,1
15232,15232,1
15233,15233,5
15234,15234,5
15235,15235,5
15236,15236,5
15237,15237,5
15238,15238,5
15239,15239,5
15240,15240,5
15241,15241,5
15242,15242,5
15243,15243,5
15244,15244,5
15245,15245,5
15246,15246,5
15247,15247,5
15248,15248,5
15249,15249,5
15250,15250,5
15251,15251,5
15252,15252,5
15253,15253,1
15254,15254,1
15255,15255,5
15256,15256,5
15257,15257,5
15258,15258,5
15259,15259,1
15260,15260,5
15261,15261,1
15262,15262,5
15263,15263,5
15264,15264,1
15265,15265,5
15266,15266,4
15267,15267,1
15268,15268,5
15269,15269,5
15270,15270,1
15271,15271,2
15272,15272,1
15273,15273,5
15274,15274,5
15275,15275,5
15276,15276,1
15277,15277,1
15278,15278,5
15279,15279,5
15280,15280,5
15281,15281,5
15282,15282,5
15283,15283,4
15284,15284,1
15285,15285,1
15286,15286,2
15287,15287,5
15288,15288,5
15289,15289,5
15290,15290,5
15291,15291,5
15292,15292,5
15293,15293,5
15294,15294,4
15295,15295,5
15296,15296,5
15297,15297,1
15298,15298,5
15299,15299,5
15300,15300,5
15301,15301,5
15302,15302,5
15303,15303,5
15304,15304,1
15305,15305,5
15306,15306,1
15307,15307,5
15308,15308,1
15309,15309,5
15310,15310,1
15311,15311,5
15312,15312,5
15313,15313,5
15314,15314,5
15315,15315,1
15316,15316,2
15317,15317,5
15318,15318,1
15319,15319,4
15320,15320,5
15321,15321,1
15322,15322,5
15323,15323,5
15324,15324,1
15325,15325,5
15326,15326,5
15327,15327,5
15328,15328,5
15329,15329,5
15330,15330,5
15331,15331,5
15332,15332,5
15333,15333,5
15334,15334,5
15335,15335,1
15336,15336,5
15337,15337,5
15338,15338,1
15339,15339,5
15340,15340,1
15341,15341,5
15342,15342,5
15343,15343,5
15344,15344,5
15345,15345,4
15346,15346,5
15347,15347,5
15348,15348,5
15349,15349,5
15350,15350,5
15351,15351,5
15352,15352,5
15353,15353,3
15354,15354,5
15355,15355,5
15356,15356,1
15357,15357,2
15358,15358,5
15359,15359,5
15360,15360,5
15361,15361,5
15362,15362,4
15363,15363,5
15364,15364,5
15365,15365,5
15366,15366,3
15367,15367,4
15368,15368,4
15369,15369,5
15370,15370,5
15371,15371,1
15372,15372,5
15373,15373,5
15374,15374,5
15375,15375,5
15376,15376,1
15377,15377,5
15378,15378,4
15379,15379,4
15380,15380,5
15381,15381,5
15382,15382,4
15383,15383,5
15384,15384,1
15385,15385,3
15386,15386,5
15387,15387,5
15388,15388,5
15389,15389,5
15390,15390,1
15391,15391,5
15392,15392,1
15393,15393,5
15394,15394,4
15395,15395,5
15396,15396,4
15397,15397,1
15398,15398,2
15399,15399,5
15400,15400,4
15401,15401,5
15402,15402,5
15403,15403,1
15404,15404,5
15405,15405,5
15406,15406,5
15407,15407,1
15408,15408,5
15409,15409,4
15410,15410,1
15411,15411,5
15412,15412,5
15413,15413,5
15414,15414,5
15415,15415,5
15416,15416,4
15417,15417,5
15418,15418,5
15419,15419,3
15420,15420,5
15421,15421,5
15422,15422,5
15423,15423,4
15424,15424,5
15425,15425,5
15426,15426,4
15427,15427,5
15428,15428,5
15429,15429,1
15430,15430,5
15431,15431,5
15432,15432,5
15433,15433,3
15434,15434,5
15435,15435,5
15436,15436,3
15437,15437,4
15438,15438,5
15439,15439,5
15440,15440,4
15441,15441,5
15442,15442,5
15443,15443,1
15444,15444,5
15445,15445,5
15446,15446,2
15447,15447,5
15448,15448,5
15449,15449,5
15450,15450,5
15451,15451,5
15452,15452,3
15453,15453,5
15454,15454,5
15455,15455,5
15456,15456,5
15457,15457,5
15458,15458,5
15459,15459,1
15460,15460,5
15461,15461,5
15462,15462,5
15463,15463,5
15464,15464,5
15465,15465,4
15466,15466,5
15467,15467,1
15468,15468,5
15469,15469,5
15470,15470,5
15471,15471,5
15472,15472,1
15473,15473,4
15474,15474,3
15475,15475,5
15476,15476,5
15477,15477,5
15478,15478,5
15479,15479,1
15480,15480,5
15481,15481,5
15482,15482,5
15483,15483,5
15484,15484,1
15485,15485,5
15486,15486,4
15487,15487,5
15488,15488,5
15489,15489,5
15490,15490,5
15491,15491,4
15492,15492,5
15493,15493,5
15494,15494,5
15495,15495,1
15496,15496,5
15497,15497,5
15498,15498,4
15499,15499,5
15500,15500,1
15501,15501,1
15502,15502,1
15503,15503,3
15504,15504,5
15505,15505,5
15506,15506,5
15507,15507,5
15508,15508,5
15509,15509,1
15510,15510,5
15511,15511,5
15512,15512,1
15513,15513,3
15514,15514,5
15515,15515,5
15516,15516,5
15517,15517,1
15518,15518,1
15519,15519,5
15520,15520,5
15521,15521,1
15522,15522,5
15523,15523,5
15524,15524,5
15525,15525,5
15526,15526,4
15527,15527,5
15528,15528,4
15529,15529,5
15530,15530,5
15531,15531,5
15532,15532,4
15533,15533,5
15534,15534,4
15535,15535,1
15536,15536,3
15537,15537,1
15538,15538,5
15539,15539,5
15540,15540,4
15541,15541,5
15542,15542,4
15543,15543,5
15544,15544,5
15545,15545,5
15546,15546,3
15547,15547,1
15548,15548,5
15549,15549,1
15550,15550,1
15551,15551,5
15552,15552,5
15553,15553,1
15554,15554,5
15555,15555,4
15556,15556,5
15557,15557,5
15558,15558,5
15559,15559,4
15560,15560,5
15561,15561,5
15562,15562,4
15563,15563,1
15564,15564,5
15565,15565,5
15566,15566,1
15567,15567,5
15568,15568,5
15569,15569,5
15570,15570,5
15571,15571,1
15572,15572,5
15573,15573,5
15574,15574,5
15575,15575,1
15576,15576,4
15577,15577,5
15578,15578,1
15579,15579,4
15580,15580,5
15581,15581,5
15582,15582,5
15583,15583,5
15584,15584,5
15585,15585,5
15586,15586,4
15587,15587,5
15588,15588,4
15589,15589,5
15590,15590,5
15591,15591,5
15592,15592,5
15593,15593,5
15594,15594,5
15595,15595,5
15596,15596,5
15597,15597,5
15598,15598,5
15599,15599,5
15600,15600,5
15601,15601,1
15602,15602,5
15603,15603,5
15604,15604,4
15605,15605,5
15606,15606,5
15607,15607,1
15608,15608,5
15609,15609,5
15610,15610,1
15611,15611,1
15612,15612,5
15613,15613,5
15614,15614,5
15615,15615,5
15616,15616,5
15617,15617,5
15618,15618,5
15619,15619,5
15620,15620,5
15621,15621,5
15622,15622,5
15623,15623,1
15624,15624,5
15625,15625,5
15626,15626,1
15627,15627,5
15628,15628,5
15629,15629,5
15630,15630,4
15631,15631,5
15632,15632,1
15633,15633,5
15634,15634,5
15635,15635,5
15636,15636,1
15637,15637,1
15638,15638,5
15639,15639,5
15640,15640,5
15641,15641,5
15642,15642,5
15643,15643,1
15644,15644,1
15645,15645,4
15646,15646,3
15647,15647,5
15648,15648,1
15649,15649,5
15650,15650,5
15651,15651,5
15652,15652,1
15653,15653,1
15654,15654,5
15655,15655,5
15656,15656,4
15657,15657,1
15658,15658,5
15659,15659,5
15660,15660,5
15661,15661,5
15662,15662,5
15663,15663,4
15664,15664,5
15665,15665,4
15666,15666,5
15667,15667,1
15668,15668,5
15669,15669,5
15670,15670,5
15671,15671,5
15672,15672,5
15673,15673,5
15674,15674,5
15675,15675,4
15676,15676,4
15677,15677,5
15678,15678,5
15679,15679,1
15680,15680,5
15681,15681,5
15682,15682,5
15683,15683,5
15684,15684,5
15685,15685,5
15686,15686,4
15687,15687,5
15688,15688,5
15689,15689,5
15690,15690,5
15691,15691,5
15692,15692,1
15693,15693,5
15694,15694,1
15695,15695,5
15696,15696,5
15697,15697,5
15698,15698,5
15699,15699,5
15700,15700,3
15701,15701,5
15702,15702,5
15703,15703,4
15704,15704,5
15705,15705,5
15706,15706,4
15707,15707,5
15708,15708,5
15709,15709,5
15710,15710,5
15711,15711,5
15712,15712,1
15713,15713,1
15714,15714,5
15715,15715,5
15716,15716,5
15717,15717,5
15718,15718,5
15719,15719,5
15720,15720,5
15721,15721,2
15722,15722,5
15723,15723,5
15724,15724,1
15725,15725,4
15726,15726,5
15727,15727,5
15728,15728,5
15729,15729,1
15730,15730,5
15731,15731,5
15732,15732,1
15733,15733,1
15734,15734,5
15735,15735,5
15736,15736,5
15737,15737,5
15738,15738,5
15739,15739,5
15740,15740,1
15741,15741,5
15742,15742,5
15743,15743,5
15744,15744,5
15745,15745,5
15746,15746,5
15747,15747,5
15748,15748,1
15749,15749,5
15750,15750,3
15751,15751,4
15752,15752,5
15753,15753,5
15754,15754,5
15755,15755,1
15756,15756,3
15757,15757,5
15758,15758,5
15759,15759,5
15760,15760,5
15761,15761,5
15762,15762,5
15763,15763,5
15764,15764,5
15765,15765,1
15766,15766,5
15767,15767,2
15768,15768,5
15769,15769,5
15770,15770,1
15771,15771,5
15772,15772,3
15773,15773,1
15774,15774,5
15775,15775,5
15776,15776,5
15777,15777,5
15778,15778,5
15779,15779,5
15780,15780,5
15781,15781,5
15782,15782,5
15783,15783,4
15784,15784,5
15785,15785,5
15786,15786,5
15787,15787,5
15788,15788,5
15789,15789,5
15790,15790,5
15791,15791,5
15792,15792,5
15793,15793,5
15794,15794,5
15795,15795,5
15796,15796,5
15797,15797,1
15798,15798,5
15799,15799,1
15800,15800,5
15801,15801,1
15802,15802,5
15803,15803,5
15804,15804,5
15805,15805,1
15806,15806,5
15807,15807,5
15808,15808,1
15809,15809,5
15810,15810,1
15811,15811,5
15812,15812,5
15813,15813,4
15814,15814,5
15815,15815,4
15816,15816,3
15817,15817,5
15818,15818,1
15819,15819,1
15820,15820,4
15821,15821,4
15822,15822,5
15823,15823,5
15824,15824,5
15825,15825,5
15826,15826,4
15827,15827,5
15828,15828,1
15829,15829,5
15830,15830,5
15831,15831,1
15832,15832,1
15833,15833,5
15834,15834,5
15835,15835,5
15836,15836,5
15837,15837,5
15838,15838,5
15839,15839,5
15840,15840,3
15841,15841,5
15842,15842,1
15843,15843,5
15844,15844,5
15845,15845,5
15846,15846,1
15847,15847,5
15848,15848,5
15849,15849,5
15850,15850,5
15851,15851,5
15852,15852,1
15853,15853,5
15854,15854,5
15855,15855,5
15856,15856,5
15857,15857,1
15858,15858,5
15859,15859,1
15860,15860,3
15861,15861,5
15862,15862,5
15863,15863,1
15864,15864,4
15865,15865,5
15866,15866,4
15867,15867,5
15868,15868,1
15869,15869,5
15870,15870,1
15871,15871,5
15872,15872,5
15873,15873,1
15874,15874,5
15875,15875,5
15876,15876,5
15877,15877,5
15878,15878,5
15879,15879,1
15880,15880,5
15881,15881,5
15882,15882,5
15883,15883,5
15884,15884,1
15885,15885,1
15886,15886,1
15887,15887,5
15888,15888,5
15889,15889,2
15890,15890,5
15891,15891,5
15892,15892,5
15893,15893,5
15894,15894,5
15895,15895,5
15896,15896,5
15897,15897,5
15898,15898,5
15899,15899,5
15900,15900,5
15901,15901,5
15902,15902,1
15903,15903,3
15904,15904,3
15905,15905,5
15906,15906,5
15907,15907,4
15908,15908,5
15909,15909,5
15910,15910,5
15911,15911,1
15912,15912,5
15913,15913,1
15914,15914,5
15915,15915,5
15916,15916,1
15917,15917,4
15918,15918,5
15919,15919,1
15920,15920,1
15921,15921,1
15922,15922,5
15923,15923,5
15924,15924,1
15925,15925,5
15926,15926,5
15927,15927,5
15928,15928,5
15929,15929,1
15930,15930,5
15931,15931,5
15932,15932,1
15933,15933,5
15934,15934,5
15935,15935,5
15936,15936,5
15937,15937,5
15938,15938,5
15939,15939,5
15940,15940,1
15941,15941,5
15942,15942,5
15943,15943,5
15944,15944,5
15945,15945,5
15946,15946,5
15947,15947,4
15948,15948,5
15949,15949,1
15950,15950,5
15951,15951,5
15952,15952,5
15953,15953,5
15954,15954,5
15955,15955,1
15956,15956,5
15957,15957,2
15958,15958,5
15959,15959,5
15960,15960,5
15961,15961,1
15962,15962,5
15963,15963,1
15964,15964,5
15965,15965,5
15966,15966,5
15967,15967,5
15968,15968,1
15969,15969,5
15970,15970,5
15971,15971,5
15972,15972,5
15973,15973,5
15974,15974,3
15975,15975,5
15976,15976,5
15977,15977,1
15978,15978,4
15979,15979,5
15980,15980,5
15981,15981,5
15982,15982,5
15983,15983,5
15984,15984,1
15985,15985,5
15986,15986,1
15987,15987,4
15988,15988,5
15989,15989,1
15990,15990,5
15991,15991,1
15992,15992,5
15993,15993,1
15994,15994,5
15995,15995,1
15996,15996,5
15997,15997,5
15998,15998,5
15999,15999,5
16000,16000,1
16001,16001,3
16002,16002,5
16003,16003,5
16004,16004,5
16005,16005,5
16006,16006,5
16007,16007,5
16008,16008,5
16009,16009,4
16010,16010,5
16011,16011,5
16012,16012,1
16013,16013,2
16014,16014,1
16015,16015,5
16016,16016,5
16017,16017,5
16018,16018,5
16019,16019,5
16020,16020,3
16021,16021,5
16022,16022,5
16023,16023,5
16024,16024,4
16025,16025,5
16026,16026,4
16027,16027,5
16028,16028,5
16029,16029,5
16030,16030,5
16031,16031,5
16032,16032,5
16033,16033,5
16034,16034,5
16035,16035,2
16036,16036,1
16037,16037,5
16038,16038,5
16039,16039,5
16040,16040,4
16041,16041,1
16042,16042,3
16043,16043,5
16044,16044,5
16045,16045,5
16046,16046,5
16047,16047,5
16048,16048,1
16049,16049,1
16050,16050,1
16051,16051,5
16052,16052,5
16053,16053,5
16054,16054,5
16055,16055,1
16056,16056,1
16057,16057,4
16058,16058,5
16059,16059,5
16060,16060,1
16061,16061,1
16062,16062,5
16063,16063,5
16064,16064,5
16065,16065,5
16066,16066,5
16067,16067,1
16068,16068,5
16069,16069,5
16070,16070,1
16071,16071,5
16072,16072,1
16073,16073,5
16074,16074,3
16075,16075,5
16076,16076,5
16077,16077,1
16078,16078,5
16079,16079,1
16080,16080,5
16081,16081,5
16082,16082,5
16083,16083,5
16084,16084,5
16085,16085,1
16086,16086,1
16087,16087,5
16088,16088,5
16089,16089,4
16090,16090,1
16091,16091,5
16092,16092,1
16093,16093,5
16094,16094,5
16095,16095,1
16096,16096,5
16097,16097,5
16098,16098,5
16099,16099,1
16100,16100,5
16101,16101,5
16102,16102,4
16103,16103,5
16104,16104,5
16105,16105,4
16106,16106,5
16107,16107,5
16108,16108,5
16109,16109,2
16110,16110,5
16111,16111,1
16112,16112,3
16113,16113,3
16114,16114,5
16115,16115,4
16116,16116,5
16117,16117,5
16118,16118,5
16119,16119,5
16120,16120,1
16121,16121,5
16122,16122,1
16123,16123,5
16124,16124,5
16125,16125,3
16126,16126,5
16127,16127,1
16128,16128,5
16129,16129,5
16130,16130,5
16131,16131,5
16132,16132,1
16133,16133,5
16134,16134,5
16135,16135,5
16136,16136,5
16137,16137,5
16138,16138,5
16139,16139,3
16140,16140,4
16141,16141,4
16142,16142,2
16143,16143,1
16144,16144,5
16145,16145,5
16146,16146,5
16147,16147,5
16148,16148,5
16149,16149,5
16150,16150,5
16151,16151,1
16152,16152,5
16153,16153,5
16154,16154,1
16155,16155,5
16156,16156,5
16157,16157,5
16158,16158,4
16159,16159,1
16160,16160,5
16161,16161,3
16162,16162,5
16163,16163,5
16164,16164,5
16165,16165,5
16166,16166,5
16167,16167,1
16168,16168,5
16169,16169,5
16170,16170,5
16171,16171,5
16172,16172,5
16173,16173,5
16174,16174,5
16175,16175,5
16176,16176,5
16177,16177,5
16178,16178,5
16179,16179,5
16180,16180,1
16181,16181,5
16182,16182,5
16183,16183,1
16184,16184,4
16185,16185,5
16186,16186,5
16187,16187,4
16188,16188,1
16189,16189,5
16190,16190,5
16191,16191,5
16192,16192,4
16193,16193,1
16194,16194,5
16195,16195,1
16196,16196,5
16197,16197,1
16198,16198,5
16199,16199,5
16200,16200,1
16201,16201,4
16202,16202,5
16203,16203,3
16204,16204,1
16205,16205,5
16206,16206,5
16207,16207,5
16208,16208,5
16209,16209,5
16210,16210,5
16211,16211,5
16212,16212,5
16213,16213,1
16214,16214,5
16215,16215,1
16216,16216,4
16217,16217,5
16218,16218,5
16219,16219,5
16220,16220,5
16221,16221,4
16222,16222,5
16223,16223,5
16224,16224,5
16225,16225,5
16226,16226,3
16227,16227,5
16228,16228,1
16229,16229,5
16230,16230,5
16231,16231,2
16232,16232,5
16233,16233,4
16234,16234,5
16235,16235,5
16236,16236,5
16237,16237,4
16238,16238,5
16239,16239,4
16240,16240,5
16241,16241,5
16242,16242,5
16243,16243,4
16244,16244,5
16245,16245,3
16246,16246,1
16247,16247,5
16248,16248,5
16249,16249,5
16250,16250,5
16251,16251,5
16252,16252,1
16253,16253,5
16254,16254,4
16255,16255,5
16256,16256,5
16257,16257,5
16258,16258,5
16259,16259,5
16260,16260,1
